date, leftPanel, pair, rightPanel
17/03/2016, 690, 50,127
18/03/2016, 278, 73,148
19/03/2016, 270, 95,357
20/03/2016, 330, 68,260
21/03/2016, 249, 51,380
22/03/2016, 236, 14,266
23/03/2016, 235, 04,112
24/03/2016, ***, **,***
25/03/2016, 478, 99,559
26/03/2016, 123, 64,680
27/03/2016, 590, 43,779
28/03/2016, 567, 80,190
29/03/2016, 125, 85,456
30/03/2016, 340, 72,499
31/03/2016, 245, 11,236
01/04/2016, 278, 73,445
02/04/2016, 400, 40,578
03/04/2016, 590, 49,270
04/04/2016, 368, 79,126
05/04/2016, 570, 27,179
06/04/2016, 890, 70,235
07/04/2016, 347, 40,136
08/04/2016, 278, 73,247
09/04/2016, 130, 42,570
10/04/2016, 900, 98,666
11/04/2016, 579, 19,289
12/04/2016, 450, 91,489
13/04/2016, 148, 34,158
14/04/2016, 360, 93,589
15/04/2016, 269, 72,336
16/04/2016, 469, 92,147
17/04/2016, 490, 32,345
18/04/2016, 245, 18,350
19/04/2016, 349, 64,699
20/04/2016, 270, 91,227
21/04/2016, 334, 00,244
22/04/2016, 566, 79,117
23/04/2016, 449, 73,229
24/04/2016, 799, 55,140
25/04/2016, 244, 07,269
26/04/2016, 556, 68,134
27/04/2016, 379, 96,277
28/04/2016, 350, 88,189
29/04/2016, 567, 82,688
30/04/2016, 680, 49,577
01/05/2016, 680, 43,238
02/05/2016, 360, 96,259
03/05/2016, 249, 58,990
04/05/2016, 589, 25,159
05/05/2016, 189, 89,568
06/05/2016, 249, 58,350
07/05/2016, 225, 96,466
08/05/2016, 268, 66,349
09/05/2016, 230, 50,460
10/05/2016, 478, 95,267
11/05/2016, 129, 26,240
12/05/2016, 458, 70,136
13/05/2016, 257, 46,349
14/05/2016, 900, 96,178
15/05/2016, 167, 46,880
16/05/2016, 237, 21,128
17/05/2016, 189, 87,250
18/05/2016, 157, 30,389
19/05/2016, 139, 36,790
20/05/2016, 670, 30,569
21/05/2016, 270, 91,470
22/05/2016, 799, 51,588
23/05/2016, 580, 30,569
24/05/2016, 167, 43,120
25/05/2016, 170, 87,377
26/05/2016, 136, 09,450
27/05/2016, 459, 86,268
28/05/2016, 389, 03,670
29/05/2016, 256, 32,660
30/05/2016, 467, 79,126
31/05/2016, 499, 29,234
01/06/2016, 110, 25,159
02/06/2016, 490, 34,248
03/06/2016, 338, 46,790
04/06/2016, 488, 02,589
05/06/2016, 559, 90,145
06/06/2016, 147, 20,118
07/06/2016, 448, 65,339
08/06/2016, 889, 53,157
09/06/2016, 378, 87,458
10/06/2016, 178, 64,167
11/06/2016, 347, 48,260
12/06/2016, 169, 67,133
13/06/2016, 900, 90,145
14/06/2016, 356, 41,579
15/06/2016, 129, 29,289
16/06/2016, 360, 96,880
17/06/2016, 248, 40,569
18/06/2016, 789, 47,449
19/06/2016, 570, 29,144
20/06/2016, 136, 08,224
21/06/2016, 688, 22,156
22/06/2016, 227, 15,799
23/06/2016, 336, 22,778
24/06/2016, 344, 19,388
25/06/2016, 668, 01,579
26/06/2016, 279, 85,348
27/06/2016, 170, 82,147
28/06/2016, 128, 16,880
29/06/2016, 224, 83,238
30/06/2016, 134, 84,356
01/07/2016, 126, 99,289
02/07/2016, 880, 66,457
03/07/2016, 278, 79,379
04/07/2016, 230, 58,567
05/07/2016, 359, 71,777
06/07/2016, 489, 11,579
07/07/2016, ***, *,***
08/07/2016, 450, 98,233
09/07/2016, 489, 14,149
10/07/2016, 577, 99,289
11/07/2016, 340, 76,790
12/07/2016, 377, 76,899
13/07/2016, 119, 13,148
14/07/2016, 245, 10,677
15/07/2016, 237, 24,789
16/07/2016, 248, 44,149
17/07/2016, 489, 13,670
18/07/2016, 370, 01,236
19/07/2016, 278, 74,338
20/07/2016, 340, 71,579
21/07/2016, 390, 20,578
22/07/2016, 235, 07,340
23/07/2016, 567, 86,178
24/07/2016, 679, 22,147
25/07/2016, 290, 19,360
26/07/2016, 240, 66,268
27/07/2016, 128, 18,459
28/07/2016, 167, 48,468
29/07/2016, 138, 24,680
30/07/2016, 559, 93,166
31/07/2016, 330, 64,248
01/08/2016, 379, 90,578
02/08/2016, 118, 05,339
03/08/2016, 478, 97,179
04/08/2016, 223, 75,249
05/08/2016, 158, 48,558
06/08/2016, 114, 63,599
07/08/2016, 478, 93,256
08/08/2016, 379, 97,340
09/08/2016, 256, 33,238
10/08/2016, 245, 14,112
11/08/2016, 579, 19,135
12/08/2016, 138, 22,147
13/08/2016, 790, 62,570
14/08/2016, 680, 48,189
15/08/2016, ***, **,***
16/08/2016, 238, 32,570
17/08/2016, 200, 27,179
18/08/2016, 489, 14,149
19/08/2016, 789, 48,440
20/08/2016, 669, 17,188
21/08/2016, 356, 41,146
22/08/2016, 480, 27,467
23/08/2016, 237, 22,237
24/08/2016, 269, 70,190
25/08/2016, 136, 07,269
26/08/2016, 448, 65,258
27/08/2016, 158, 41,669
28/08/2016, 479, 03,139
29/08/2016, 489, 13,247
30/08/2016, 468, 81,489
31/08/2016, 890, 76,880
01/09/2016, 269, 70,389
02/09/2016, 780, 59,234
03/09/2016, 260, 88,189
04/09/2016, 116, 87,557
05/09/2016, 600, 60,569
06/09/2016, 458, 74,770
07/09/2016, 233, 86,899
08/09/2016, 156, 25,366
09/09/2016, 224, 81,380
10/09/2016, 600, 68,369
11/09/2016, 349, 66,899
12/09/2016, 167, 44,356
13/09/2016, 123, 66,790
14/09/2016, 338, 45,267
15/09/2016, 568, 96,240
16/09/2016, 127, 08,170
17/09/2016, 389, 08,170
18/09/2016, 568, 90,145
19/09/2016, 390, 21,245
20/09/2016, 359, 74,347
21/09/2016, 579, 12,237
22/09/2016, 115, 72,246
23/09/2016, 239, 49,577
24/09/2016, 689, 36,330
25/09/2016, 225, 90,488
26/09/2016, 289, 94,338
27/09/2016, 136, 00,578
28/09/2016, 190, 06,259
29/09/2016, 479, 04,239
30/09/2016, 567, 84,338
01/10/2016, 445, 31,128
02/10/2016, 479, 05,230
03/10/2016, 248, 43,355
04/10/2016, 189, 88,468
05/10/2016, 250, 78,260
06/10/2016, 334, 08,125
07/10/2016, 128, 11,137
08/10/2016, 280, 00,145
09/10/2016, 880, 65,122
10/10/2016, 477, 83,157
11/10/2016, 459, 81,236
12/10/2016, 360, 98,224
13/10/2016, 240, 60,190
14/10/2016, 468, 83,139
15/10/2016, 279, 83,580
16/10/2016, 566, 76,457
17/10/2016, 248, 49,126
18/10/2016, 445, 39,559
19/10/2016, 177, 58,134
20/10/2016, 579, 12,156
21/10/2016, 279, 80,226
22/10/2016, 369, 86,457
23/10/2016, 137, 10,235
24/10/2016, 123, 69,568
25/10/2016, 349, 62,480
26/10/2016, 229, 33,139
27/10/2016, 367, 62,390
28/10/2016, ***, **,***
29/10/2016, ***, **,***
30/10/2016, ***, **,***
07/11/2016, 489, 15,348
08/11/2016, 370, 01,678
09/11/2016, 120, 30,235
10/11/2016, 127, 09,388
11/11/2016, 389, 04,680
12/11/2016, 790, 61,335
13/11/2016, 138, 24,257
14/11/2016, 156, 27,359
15/11/2016, 380, 11,290
16/11/2016, 220, 49,180
17/11/2016, 470, 11,344
18/11/2016, 889, 57,368
19/11/2016, 258, 54,130
20/11/2016, 669, 19,234
21/11/2016, 179, 79,469
22/11/2016, 350, 81,560
23/11/2016, 355, 32,679
24/11/2016, 448, 60,677
25/11/2016, 358, 69,225
26/11/2016, 889, 53,238
27/11/2016, 247, 37,368
28/11/2016, 460, 07,368
29/11/2016, 240, 67,566
30/11/2016, 566, 76,277
01/12/2016, 223, 75,690
02/12/2016, 379, 93,580
03/12/2016, 146, 10,578
04/12/2016, 359, 75,168
05/12/2016, 678, 19,289
06/12/2016, 338, 48,567
07/12/2016, 556, 66,178
08/12/2016, 800, 86,600
09/12/2016, 358, 69,450
10/12/2016, 259, 64,680
11/12/2016, 180, 94,167
12/12/2016, 124, 72,390
13/12/2016, 466, 68,260
14/12/2016, 225, 98,459
15/12/2016, 157, 38,125
16/12/2016, 238, 35,366
17/12/2016, 468, 83,300
18/12/2016, 280, 04,239
19/12/2016, 300, 39,144
20/12/2016, 477, 86,556
21/12/2016, 679, 21,470
22/12/2016, 288, 84,789
23/12/2016, 468, 82,246
24/12/2016, 334, 04,239
25/12/2016, 246, 24,699
26/12/2016, 489, 11,588
27/12/2016, 159, 58,567
28/12/2016, 778, 21,146
