date, leftPanel, pair, rightPanel
22/04/2018, 240, 67,359
23/04/2018, 129, 27,458
24/04/2018, 236, 16,457
25/04/2018, 448, 67,269
26/04/2018, 445, 38,567
29/04/2019, 367, 60,668
30/04/2019, 188, 78,378
01/05/2019, 220, 42,336
02/05/2019, 346, 34,257
03/05/2019, 115, 72,156
06/05/2019, 288, 89,126
07/05/2019, 256, 38,170
08/05/2019, 146, 11,290
09/05/2019, 125, 85,258
10/05/2019, 388, 94,257
13/05/2019, 178, 64,239
14/05/2019, 168, 56,367
15/05/2019, 128, 19,478
16/05/2019, 299, 08,279
17/05/2019, 148, 37,458
20/05/2019, 580, 37,566
21/05/2019, 258, 51,489
22/05/2019, 245, 11,470
23/05/2019, 559, 97,467
24/05/2019, 378, 85,230
27/05/2019, 140, 53,256
28/05/2019, 235, 03,148
29/05/2019, 489, 15,447
30/05/2019, 488, 05,140
31/05/2019, 168, 52,237
03/06/2019, 299, 06,169
04/06/2019, 137, 17,359
05/06/2019, 699, 40,389
06/06/2019, 380, 17,115
07/06/2019, 379, 91,137
10/06/2019, 677, 05,159
11/06/2019, 567, 80,370
12/06/2019, 115, 78,558
13/06/2019, 779, 31,470
14/06/2019, 244, 00,127
17/06/2019, 278, 71,579
18/06/2019, 249, 50,280
19/06/2019, 168, 54,167
20/06/2019, 189, 89,469
21/06/2019, 230, 52,246
24/06/2019, 778, 23,337
25/06/2019, 229, 30,479
26/06/2019, 136, 00,127
27/06/2019, 480, 25,799
28/06/2019, 588, 19,289
01/07/2019, 478, 92,679
02/07/2019, 267, 55,690
03/07/2019, 490, 37,377
04/07/2019, 470, 16,277
05/07/2019, 234, 99,469
08/07/2019, 246, 28,170
09/07/2019, 138, 21,146
10/07/2019, 360, 96,114
11/07/2019, 177, 54,167
12/07/2019, 148, 34,590
15/07/2019, 570, 23,788
16/07/2019, 489, 18,189
17/07/2019, 288, 85,500
18/07/2019, 599, 31,290
19/07/2019, 789, 48,567
22/07/2019, 790, 62,589
23/07/2019, 234, 92,499
24/07/2019, 159, 56,790
25/07/2019, 780, 52,570
26/07/2019, 468, 85,267
29/07/2019, 360, 98,350
30/07/2019, 270, 90,136
31/07/2019, 240, 68,558
01/08/2019, 129, 26,880
02/08/2019, 169, 64,149
05/08/2019, 778, 24,590
06/08/2019, 245, 10,488
07/08/2019, 466, 60,145
08/08/2019, 589, 26,349
09/08/2019, 790, 62,589
12/08/2019, 256, 36,790
13/08/2019, 290, 14,239
14/08/2019, 170, 89,577
15/08/2019, ***, **,***
16/08/2019, 400, 47,999
19/08/2019, 460, 00,280
20/08/2019, 190, 02,138
21/08/2019, 599, 33,445
22/08/2019, 137, 15,889
23/08/2019, 445, 33,148
26/08/2019, 267, 51,579
27/08/2019, 478, 97,368
28/08/2019, 390, 24,149
29/08/2019, 244, 09,478
30/08/2019, 170, 86,457
02/09/2019, 599, 31,669
03/09/2019, 700, 75,456
04/09/2019, 479, 04,266
05/09/2019, 670, 39,568
06/09/2019, 229, 32,570
09/09/2019, 680, 44,356
10/09/2019, 246, 22,679
11/09/2019, 447, 59,900
12/09/2019, 137, 19,360
13/09/2019, 479, 05,357
16/09/2019, 690, 57,368
17/09/2019, 390, 22,156
18/09/2019, 578, 00,569
19/09/2019, 258, 50,389
20/09/2019, 790, 61,128
23/09/2019, 570, 23,300
24/09/2019, 150, 62,679
25/09/2019, 113, 52,138
26/09/2019, 260, 86,150
27/09/2019, 259, 68,189
30/09/2019, 579, 19,126
01/10/2019, 350, 87,890
02/10/2019, 469, 90,479
03/10/2019, 346, 33,490
04/10/2019, 390, 29,379
07/10/2019, 350, 87,160
08/10/2019, 238, 34,680
09/10/2019, 338, 41,399
10/10/2019, 266, 45,140
11/10/2019, 118, 08,170
14/10/2019, 470, 15,113
15/10/2019, 258, 58,800
16/10/2019, 889, 56,300
17/10/2019, 456, 53,238
18/10/2019, 459, 83,346
21/10/2019, 990, 87,566
22/10/2019, 340, 79,568
23/10/2019, 690, 58,224
24/10/2019, 235, 02,147
25/10/2019, ***, **,***
28/10/2019, ***, **,***
29/10/2019, ***, **,***
30/10/2019, ***, **,***
31/10/2019, ***, **,***
01/11/2019, ***, **,***
